MATRICULA,NOME,REPROVACOES_DE,REPROVACOES_EM,REPROVACOES_MF,REPROVACOES_GO,NOTA_DE,NOTA_EM,NOTA_MF,NOTA_GO,INGLES,H_AULA_PRES,TAREFAS_ONLINE,FALTAS,PERFIL
901587,Ana,0,0,0,0,7.433562938949182,7.649827795788113,9.266437061050818,5.254305105297147,0.0,14,6,3,EXCELENTE
564665,Ana,0,0,0,0,7.610587377765637,8.18941262223436,8.879985422015842,8.057650488937451,0.0,10,2,4,EXCELENTE
921342,Ana,0,0,0,0,7.475179096816181,7.990071638726473,8.119856722547054,7.9354656517220725,0.0,10,5,1,EXCELENTE
792429,Ana,0,0,0,0,7.552718934024671,6.997990827427138,7.997990827427138,3.5424328475952285,0.0,12,5,1,EXCELENTE
370329,Ana,0,0,0,0,7.765295581808668,8.452955818086682,9.030591163617336,7.5,0.0,12,4,2,EXCELENTE
212669,Ana,0,0,0,0,7.223025117240906,7.996386972415927,9.438824179313665,7.350336737934117,0.0,14,5,2,EXCELENTE
763274,Ana,0,0,0,0,7.714053215652482,7.94918625478369,9.066752774349293,8.114053215652483,0.0,15,6,4,EXCELENTE
552951,Ana,0,0,0,0,7.112292104032183,6.800996196505232,7.605647953763474,7.534883919086081,0.0,6,3,2,EXCELENTE
444282,Ana,0,0,0,0,7.780810604063122,8.180810604063122,8.3,0.6310986546346067,-1.0,11,2,1,EXCELENTE
158033,Ana,0,0,0,0,7.552101084562314,8.052101084562313,8.291595661750744,6.721010845623139,0.0,9,4,4,EXCELENTE
228936,Ana,0,0,0,0,7.506146547896315,7.803073273948157,7.358392205014992,2.683215589970017,0.0,18,6,3,EXCELENTE
286920,Ana,0,0,0,0,7.625692283285464,8.1,9.05692283285465,7.920154017001746,0.0,20,6,2,EXCELENTE
271911,Ana,0,0,0,0,7.5,7.951334471601893,8.175070992087193,5.066780194127063,0.0,10,5,2,EXCELENTE
154385,Ana,0,0,0,0,8.042630699793245,8.144215801240534,7.267352596278398,2.6662401822190067,0.0,17,6,1,EXCELENTE
634085,Ana,0,0,0,0,7.296463626223232,7.692927252446461,8.94373268062686,7.315756351467876,0.0,7,6,2,EXCELENTE
887886,Ana,0,0,0,0,7.706985294476461,7.793014705523539,8.637775734666192,7.344761029142653,0.0,15,4,1,EXCELENTE
463388,Ana,0,0,0,0,7.604188361525911,8.102094180762956,9.332986215585418,7.791623276948178,0.0,9,0,2,EXCELENTE
502250,Ana,0,0,0,0,7.442502686237768,7.685005372475534,8.048759401832186,7.106256715594418,0.0,15,4,1,EXCELENTE
251061,Ana,0,0,0,0,7.303604693511013,7.425232854577093,9.136046935110132,7.132442241599118,0.0,12,4,3,EXCELENTE
477396,Ana,0,0,0,0,7.955283964763024,8.510567929526047,8.355283964763023,7.640378619684031,0.0,18,6,2,EXCELENTE
623286,Ana,0,0,0,0,7.579197672679548,7.414784872417059,7.208767417513666,2.4450987615603186,0.0,8,4,2,EXCELENTE
610488,Ana,0,0,0,0,7.469028105273992,7.274629192968009,8.943657298242002,7.812685403515996,1.0,5,5,2,EXCELENTE
619316,Ana,0,0,0,0,8.13147934751881,8.323609510639107,9.555088858157918,7.615739673759405,0.0,15,6,1,EXCELENTE
148994,Ana,0,0,0,0,8.264875395069035,8.074792325115057,8.3,2.873572008021012,0.0,18,6,1,EXCELENTE
544490,Ana,0,0,0,0,7.419894414213442,7.259683242640332,6.112207084943401,7.419894414213442,0.0,5,5,2,EXCELENTE
696793,Ana,0,0,0,0,7.992159235231205,8.392159235231206,9.7,7.526135882562648,0.0,12,5,1,EXCELENTE
686360,Ana,0,0,0,0,7.9860007862368665,8.706999606881565,10.846336347241328,9.946336347241328,0.0,6,5,3,EXCELENTE
911057,Ana,0,0,0,0,7.002676176964957,7.106690442412387,6.709701141497964,6.703679743326813,0.0,11,5,3,EXCELENTE
439235,Ana,0,0,0,0,7.5547002110612995,8.145299788938699,8.98205031659195,6.164970620478032,1.0,15,5,2,EXCELENTE
502060,Ana,0,0,0,0,7.408417436020301,7.7365739745279125,8.384469615522837,7.2365739745279125,0.0,18,6,1,EXCELENTE
111293,Ana,0,0,0,0,7.562816992005501,7.912394335998165,9.062816992005502,7.130985839995415,0.0,5,0,3,EXCELENTE
836110,Ana,0,0,0,0,7.263104586270868,7.946865721032212,8.546865721032212,4.757970969134727,0.0,16,6,1,EXCELENTE
464147,Ana,0,0,0,0,7.584428087262148,8.469464890922316,7.9784682800872835,7.4,0.0,12,4,1,EXCELENTE
950844,Ana,0,0,0,0,6.990043896396098,7.116739827326832,8.931673982732683,6.7384577064556135,0.0,12,6,2,EXCELENTE
200283,Ana,0,0,0,0,7.39639122296055,7.434947712144769,8.7,7.5421652662236705,0.0,6,3,4,EXCELENTE
639239,Ana,0,0,0,0,8.154885826367536,8.190228347264922,8.21429232475419,-0.007488180085854169,0.0,14,0,1,EXCELENTE
352793,Ana,0,0,0,0,7.641737981508945,8.441737981508945,7.946082935281308,7.462606972263418,0.0,13,6,1,EXCELENTE
485237,Ana,0,0,0,0,7.5,7.3,9.513917913920949,7.557057980135603,0.0,6,5,3,EXCELENTE
570376,Ana,0,0,0,0,7.57053228480929,7.507366928797678,8.422100786393033,6.801639383694064,0.0,10,3,3,EXCELENTE
821038,Ana,0,0,0,0,8.125701784412115,8.850467856274744,10.187616964068683,8.625701784412115,0.0,23,6,1,EXCELENTE
309224,Ana,0,0,0,0,7.932843115685711,7.827520962183668,9.042016769746935,7.3236694616244895,0.0,6,4,2,EXCELENTE
472281,Ana,0,0,0,0,7.492682280234362,8.063411401171809,8.307317719765638,7.917057005859059,0.0,13,0,7,EXCELENTE
552395,Ana,0,0,0,0,8.1,8.45772479752278,10.668946872320618,8.0983855764664,0.0,12,6,2,EXCELENTE
606657,Ana,0,0,0,0,6.851042605203178,7.140187045665332,8.295614825434255,6.921711119075692,0.0,10,4,4,EXCELENTE
652505,Ana,0,0,0,0,7.6,8.194964618859741,8.602399753435936,7.58249410314329,0.0,11,5,1,EXCELENTE
834961,Ana,0,0,0,0,7.85286280697052,7.986532230563005,8.779798345844506,6.923910726541612,0.0,12,5,2,EXCELENTE
564961,Ana,0,0,0,0,7.627307158645457,8.172692841354543,9.164221696972767,7.990771365418173,0.0,10,2,3,EXCELENTE
177543,Ana,0,0,0,0,7.500968595185901,7.80048429759295,10.7961256192564,-1.0,0.0,17,5,2,EXCELENTE
352616,Ana,0,0,0,0,7.920500662669287,8.688700927737003,9.160250331334645,7.896650861470072,0.0,13,4,3,EXCELENTE
993360,Ana,0,0,0,0,7.859535153315173,8.22744334323346,8.276281226521395,7.178605459945524,0.0,6,1,2,EXCELENTE
141244,Ana,0,0,0,0,8.039827254023825,8.44842336059185,10.149568135059564,8.344125307307838,0.0,24,6,1,EXCELENTE
411144,Ana,0,0,0,0,7.713462191984035,8.244551826653362,8.275641461322689,7.6445518266533625,0.0,9,1,3,EXCELENTE
249257,Ana,0,0,0,0,7.505900156916497,7.994099843083503,9.429299006195514,8.0,0.0,10,2,3,EXCELENTE
490359,Ana,0,0,0,0,7.641278756371896,7.793606218140518,9.187212436281033,7.6,0.0,6,6,1,EXCELENTE
635170,Ana,0,0,0,0,7.5021462758338044,8.049463431041548,8.504292551667609,7.4548291206260595,0.0,4,3,2,EXCELENTE
680280,Ana,0,0,0,0,7.4,7.689281207474222,8.539666515463905,3.8384474961339863,0.0,12,4,2,EXCELENTE
510835,Ana,0,0,0,0,7.246859131315423,7.258573914144279,7.788285217171143,6.911714782828857,1.0,6,6,3,EXCELENTE
558421,Ana,0,0,0,0,7.36874651437638,7.562506971247236,7.993760456870858,1.5315323355131296,0.0,20,5,1,EXCELENTE
901959,Ana,0,0,0,0,7.532236887589527,7.6,9.264473775179054,6.661184437947637,0.0,12,5,3,EXCELENTE
202033,Ana,0,0,0,0,7.935297595937039,7.864702404062961,8.978432531979012,7.678432531979013,0.0,7,3,2,EXCELENTE
680501,Ana,0,0,0,0,7.290336264301517,7.0433375204307405,7.034993719353891,-1.0,0.0,14,3,2,EXCELENTE
546661,Ana,0,0,0,0,7.5332079163705075,8.310818471531185,9.249811874555762,8.077610555160678,0.0,4,3,2,EXCELENTE
349920,Ana,0,0,0,0,7.413766272975698,7.607337647634113,7.630259612828986,2.077012565511261,1.0,4,5,2,EXCELENTE
994769,Ana,0,0,0,0,7.8,8.583064427221341,10.6081537563544,8.669713044318831,0.0,8,5,2,EXCELENTE
993031,Ana,0,0,0,0,7.87720272216409,8.324614971902491,8.417621777312718,7.231608166492269,0.0,7,2,2,EXCELENTE
953264,Ana,0,0,0,0,7.439078519768803,7.621842960462398,8.0,3.812796938264718,0.0,7,4,2,EXCELENTE
534881,Ana,0,0,0,0,7.3,7.558390497901136,8.214597624475282,7.62701187762358,0.0,11,5,3,EXCELENTE
466360,Ana,0,0,0,0,7.689056134309935,8.2,7.475854455435753,2.7403576410172543,0.0,6,4,1,EXCELENTE
296973,Ana,0,0,0,0,7.9,8.00067732148748,8.90067732148748,7.471213836782094,0.0,7,4,7,EXCELENTE
491536,Ana,0,0,0,0,7.145004650789843,7.469172092588148,8.917506976184761,6.310846510571219,0.0,6,3,2,EXCELENTE
516802,Ana,0,0,0,0,7.077763882965129,7.511086795188973,7.3332291222384525,3.2780452529213053,1.0,11,4,2,EXCELENTE
918127,Ana,0,0,0,0,7.825437617992008,7.992982176569145,8.964910882845725,7.774562382007992,0.0,17,6,1,EXCELENTE
685705,Ana,0,0,0,0,7.838902442107508,7.864837403512514,8.977804884215018,7.125934961405005,0.0,11,5,3,EXCELENTE
147088,Ana,0,0,0,0,8.322552582088077,7.912762910440387,8.429079029853206,0.7038431940623031,0.0,15,5,1,EXCELENTE
614855,Ana,0,0,0,0,8.06605086640123,7.701847400796309,8.452771101194465,7.649076299601845,0.0,14,5,2,EXCELENTE
840027,Ana,0,0,0,0,6.9029200531575725,7.841752031894543,7.958247968105455,2.1024844093133157,0.0,7,5,3,EXCELENTE
692690,Ana,0,0,0,0,8.080998555951961,7.955663297221241,8.852981227375489,7.949329482538563,1.0,16,5,2,EXCELENTE
537431,Ana,0,0,0,0,7.370779583754593,7.876406805415137,8.276406805415139,7.129220416245407,0.0,12,5,3,EXCELENTE
950401,Ana,0,0,0,0,6.98253579908315,7.0433810654442,8.930422633180525,6.747607397249451,0.0,10,5,3,EXCELENTE
872660,Ana,0,0,0,0,6.750551846770973,7.520441477416778,8.220441477416777,6.810772585479361,0.0,4,5,2,EXCELENTE
875148,Ana,0,0,0,0,7.292968409957584,7.607890522987276,9.00085893294486,7.223671568961826,0.0,15,5,1,EXCELENTE
568255,Ana,0,0,0,0,7.271671020551389,7.507506530827081,8.881054184085238,7.439588775689233,0.0,13,2,1,EXCELENTE
314348,Ana,0,0,0,0,7.937847879091,7.862152120908999,9.075695758182,0.6573898909066624,0.0,11,5,2,EXCELENTE
295771,Ana,0,0,0,0,7.969297292290883,7.3684324925094105,6.605297477528231,4.197296921816187,0.0,3,5,2,EXCELENTE
114130,Ana,0,0,0,0,7.497632635977968,8.498106108782375,9.14692242677136,7.848816317988984,0.0,15,6,1,EXCELENTE
169510,Ana,0,0,0,0,7.816234145959553,7.897404875757314,9.564936583838211,7.932468291919105,0.0,12,6,1,EXCELENTE
854872,Ana,0,0,0,0,7.7693317217927635,8.428915558732525,10.280832326120477,8.580832326120477,0.0,15,5,2,EXCELENTE
307234,Ana,0,0,0,0,8.031585413280961,8.168429943261321,9.0789635332024,7.33684452998036,0.0,6,3,3,EXCELENTE
337867,Ana,0,0,0,0,8.2,8.032512096355255,9.096304433598648,7.663792337243392,0.0,8,5,2,EXCELENTE
386824,Ana,0,0,0,0,7.519477005110081,8.3,8.310392246167439,4.961113641410767,0.0,10,5,2,EXCELENTE
686500,Ana,0,0,0,0,7.981062917438816,8.576908963352295,10.483384183653929,9.753817926704592,0.0,5,4,3,EXCELENTE
207723,Ana,0,0,0,0,7.7819827980309295,8.09399426601031,10.785891054195893,8.57597706404124,0.0,10,4,4,EXCELENTE
524656,Ana,0,0,0,0,7.376857440038613,7.415286160057922,6.576857440038613,7.092143600096536,0.0,11,5,2,EXCELENTE
995491,Ana,0,0,0,0,7.826626702374825,8.166267023748253,8.359160749871332,4.869863810013976,0.0,5,1,2,EXCELENTE
444704,Ana,0,0,0,0,7.536579180056576,8.072565614957567,8.31888233518387,-1.0,1.0,4,4,3,EXCELENTE
520849,Ana,0,0,0,0,7.698233012097591,7.959646602419517,8.3,7.894699036292772,0.0,13,5,2,EXCELENTE
904021,Ana,0,0,0,0,7.86958449285867,8.2,9.247922464293348,8.30229920358135,0.0,20,7,1,EXCELENTE
967838,Ana,0,0,0,0,7.06468063537045,7.370638729259102,8.905958093888652,4.818732679070671,0.0,3,4,2,EXCELENTE
389948,Ana,0,0,0,0,7.148835773082527,7.50413261154531,8.027648419231392,4.643423299951441,0.0,5,2,2,EXCELENTE
162140,Ana,0,0,0,0,7.2,7.061907811968733,8.669046094015634,7.181743490026057,0.0,14,5,3,EXCELENTE
486543,Ana,0,0,0,0,7.51383789148765,7.72276757829753,8.854464843404939,0.8214062638024009,-1.0,8,4,3,EXCELENTE
474898,Ana,0,0,0,0,8.100063019002802,8.357169865286918,9.157232884289721,8.442893153715888,1.0,6,2,2,EXCELENTE
435821,Ana,0,0,0,0,7.531721292960236,7.3317212929602364,8.625377034368189,6.914196654656847,0.0,6,4,2,EXCELENTE
634848,Ana,0,0,0,0,7.293972909062396,7.687945818124793,7.842189636563227,7.2,-1.0,7,6,3,EXCELENTE
520751,Ana,0,0,0,0,7.474627889777451,7.6014884408902015,8.37462788977745,6.7761163306676515,0.0,7,6,1,EXCELENTE
885166,Ana,0,0,0,0,7.599966776350539,8.77774086261171,8.977740862611709,7.744418603828198,0.0,13,1,3,EXCELENTE
973960,Ana,0,0,0,0,6.983413810107428,7.558293094946286,8.381159463629142,1.5861510172302742,1.0,9,5,2,EXCELENTE
748100,Ana,0,0,0,0,7.871737353700242,8.341313231498788,10.37822178140533,-1.0,-1.0,21,6,1,EXCELENTE
545992,Ana,0,0,0,0,7.7669701070055535,8.432119571977779,8.897269036950007,7.295448394916678,0.0,13,5,1,EXCELENTE
679480,Ana,0,0,0,0,7.3335385914333555,7.967077182866713,10.066461408566644,7.301847322900201,0.0,12,6,2,EXCELENTE
835491,Ana,0,0,0,0,7.816410595621611,8.1,7.8343576175135565,7.804958056450426,0.0,7,3,4,EXCELENTE
696538,Ana,0,0,0,0,7.749339137897012,7.705286896823912,7.47973879463451,7.858591207338859,0.0,9,5,3,EXCELENTE
967687,Ana,0,0,0,0,7.190104125370128,7.523763015671267,9.1712890470138,7.528710952986201,0.0,5,5,3,EXCELENTE
193495,Ana,0,0,0,0,7.3237194473386875,8.2,9.21536663193574,1.0635919184658835,0.0,15,5,3,EXCELENTE
674942,Ana,0,0,0,0,7.9947518675984925,8.110496264803015,9.279007470393973,7.415744397204522,1.0,8,5,3,EXCELENTE
362639,Ana,0,0,0,0,8.081854648557771,7.854436054326683,7.9810523802867905,5.466517236063981,0.0,22,6,2,EXCELENTE
209136,Ana,0,0,0,0,7.542791745099097,7.828833019603608,8.058581607819841,4.263159450882968,0.0,10,4,1,EXCELENTE
569255,Ana,0,0,0,0,8.098731682158263,8.392656897151074,9.259746336431654,-1.0,0.0,3,3,3,EXCELENTE
564011,Ana,0,0,0,0,7.5501861077166605,8.116976846194433,8.616976846194433,7.933953692388867,0.0,11,2,4,EXCELENTE
623744,Ana,0,0,0,0,7.627794838927603,8.127794838927603,9.152718063753392,7.808307741608599,0.0,11,7,2,EXCELENTE
368704,Ana,0,0,0,0,6.961585845491108,8.211829620026812,9.110854521883992,7.3118296200268125,0.0,12,5,2,EXCELENTE
789184,Ana,0,0,0,0,7.937181935643362,8.384833548679492,10.06966709735899,-0.04725935725763186,0.0,22,6,1,EXCELENTE
689634,Ana,0,0,0,0,7.586828845603793,8.31496089945276,8.66227628186793,7.7622762818679325,0.0,13,5,2,EXCELENTE
876441,Ana,0,0,0,0,7.422639581171434,7.5742131937238115,7.105025340376207,7.137106596861906,0.0,10,4,1,EXCELENTE
465400,Ana,0,0,0,0,7.756441907200107,7.812883814400212,9.036657152000398,6.83266856959992,0.0,9,4,2,EXCELENTE
978293,Ana,0,0,0,0,8.023079641520068,8.251924775950044,8.905765492909905,7.723079641520068,-1.0,13,5,2,EXCELENTE
944675,Ana,0,0,0,0,7.703884034352066,7.923301429199253,8.184466639504874,4.477672356301892,0.0,9,1,3,EXCELENTE
412203,Ana,0,0,0,0,7.347993689925996,7.931995793283996,8.12798317313599,5.972174578714113,0.0,7,5,2,EXCELENTE
266112,Ana,0,0,0,0,7.7,8.405733514716427,9.211467029432855,7.7700673015074955,0.0,8,4,3,EXCELENTE
639283,Ana,0,0,0,0,8.1789359403941,8.142128119211801,8.100054283128022,-0.5365906886702048,0.0,14,0,1,EXCELENTE
586524,Ana,0,0,0,0,8.30461909925917,8.242771459555502,10.014457080888997,9.11385729777751,0.0,6,5,2,EXCELENTE
917511,Ana,0,0,0,0,7.584554263205242,8.111385658013107,8.795939921218347,8.14227713160262,1.0,14,6,2,EXCELENTE
272320,Ana,0,0,0,0,7.5,8.20106026026807,9.124028989018665,0.721551471335597,0.0,12,5,2,EXCELENTE
202163,Ana,0,0,0,0,7.711145247871892,8.088854752128107,8.877709504256217,7.566564256384324,0.0,10,5,3,EXCELENTE
650657,Ana,0,0,0,0,8.19399593218611,7.796997966093055,9.630020339069445,7.248032542511115,0.0,16,7,2,EXCELENTE
575160,Ana,0,0,0,0,7.67089097626624,7.7386137203328,9.23544548813312,1.8403985221427208,0.0,9,5,4,EXCELENTE
620345,Ana,0,0,0,0,8.384863620256777,8.542431810128388,10.012903382917262,7.785607952532097,0.0,15,7,1,EXCELENTE
200316,Ana,0,0,0,0,7.301144704357582,7.302289408715163,8.698855295642417,7.567185141749316,0.0,4,3,4,EXCELENTE
594382,Ana,0,0,0,0,7.376692389070411,7.915038583605616,7.460154334422464,-1.0,-1.0,9,4,2,EXCELENTE
350007,Ana,0,0,0,0,7.6157278292383825,8.223591743857574,9.007863914619193,7.327523701167171,0.0,16,5,2,EXCELENTE
545681,Ana,0,0,0,0,7.742354656022495,8.141475304061862,8.21089392815184,6.8864680159662575,0.0,16,6,1,EXCELENTE
835528,Ana,0,0,0,0,7.952622341041735,7.89475531791653,9.378845751459084,2.8849680345777498,0.0,13,6,1,EXCELENTE
352629,Ana,0,0,0,0,7.880123112206918,8.680123112206918,8.780430892724212,7.820184668310378,0.0,13,4,3,EXCELENTE
574259,Ana,0,0,0,0,7.77334411072442,7.988852964251937,9.3,-1.0,0.0,12,5,2,EXCELENTE
224836,Ana,0,0,0,0,7.088702012597732,7.4,8.750980174196338,7.252847701998255,0.0,19,5,2,EXCELENTE
332255,Ana,0,0,0,0,8.185548333831774,8.109376296739352,8.433204259646935,7.3996127789408055,0.0,13,5,1,EXCELENTE
798129,Ana,0,0,0,0,7.3191626090165816,7.625550145355444,9.82973710027253,7.151100290710888,0.0,8,0,2,EXCELENTE
436231,Ana,0,0,0,0,7.575703621195568,7.527110863586699,8.978518105977832,7.159592200678941,0.0,7,5,2,EXCELENTE
796086,Ana,0,0,0,0,7.642522857624563,7.943107856781577,8.6,-1.0,0.0,9,6,1,EXCELENTE
762951,Ana,0,0,0,0,7.644010380254335,8.179948098728318,9.615885817202301,7.7080726617803546,0.0,12,6,2,EXCELENTE
594976,Ana,0,0,0,0,7.7,8.1178584003591,8.41250440125685,-1.0,0.0,16,5,1,EXCELENTE
837436,Ana,0,0,0,0,7.770733153019061,7.570733153019061,8.065865224152489,4.884515739177425,0.0,6,6,1,EXCELENTE
635148,Ana,0,0,0,0,7.476796967150416,8.055800758212396,8.453593934300832,7.3977931760884355,0.0,3,4,2,EXCELENTE
377687,Ana,0,0,0,0,6.813657807474162,7.644808258210594,9.063938063420538,7.1448082582105945,0.0,15,5,1,EXCELENTE
574759,Ana,0,0,0,0,7.771979504009043,8.01593851202713,9.103856528063307,6.051159664370794,0.0,7,5,2,EXCELENTE
373057,Ana,0,0,0,0,7.241112622319274,7.8,8.358887377680725,0.5925567376032443,0.0,11,5,3,EXCELENTE
748223,Ana,0,0,0,0,7.885701922782857,8.271490386085711,10.685442301222873,-1.0,-1.0,22,6,1,EXCELENTE
295932,Ana,0,0,0,0,7.950115669534477,7.598611965586281,7.295835896758845,2.75867521508574,0.0,3,5,2,EXCELENTE
801266,Ana,0,0,0,0,8.407325111093774,8.343100148125032,9.836625555468869,2.398628517969505,0.0,7,5,3,EXCELENTE
797176,Ana,0,0,0,0,7.168698401142228,8.003047601713343,8.468698401142229,0.8163387841991745,0.0,9,5,2,EXCELENTE
295462,Ana,0,0,0,0,7.881491843840465,7.711048936957217,7.396130498552575,7.0925407807976795,-1.0,12,6,1,EXCELENTE
104116,Ana,0,0,0,0,7.428372820263338,7.3,8.785118460790011,7.2,1.0,7,5,2,EXCELENTE
630853,Ana,0,0,0,0,7.784421646474812,8.018594511750624,9.521610669976061,7.603016158225437,0.0,15,2,3,EXCELENTE
130391,Ana,0,0,0,0,6.963741150882754,8.092301990636786,9.360431415195407,7.5,0.0,9,6,1,EXCELENTE
215190,Ana,0,0,0,0,7.2,7.2804157567053975,9.76391684865892,0.5335339319958745,0.0,5,5,2,EXCELENTE
284770,Ana,0,0,0,0,7.6878562738002465,7.572862357198516,8.097149809598019,7.309293535797773,0.0,16,5,2,EXCELENTE
437394,Ana,0,0,0,0,7.786882162797112,8.160646488391336,10.034410813985561,8.16269027328628,0.0,12,5,2,EXCELENTE
684986,Ana,0,0,0,0,7.427438362215358,8.488500985388981,8.894686884131888,7.283187869520868,0.0,14,6,2,EXCELENTE
854040,Ana,0,0,0,0,7.181532277975439,8.024803441108116,9.913457673734651,8.213457673734649,0.0,9,4,2,EXCELENTE
201840,Ana,0,0,0,0,7.904629768595773,7.863580154269483,8.984104961432628,6.317131644638711,0.0,5,3,2,EXCELENTE
950279,Ana,0,0,0,0,7.464831938356704,7.605504184929889,8.351680616432965,2.1299574862533937,0.0,14,4,1,EXCELENTE
418527,Ana,0,0,0,0,7.966028593131725,8.499042889697588,9.027271634751386,5.118657642029675,0.0,11,5,2,EXCELENTE
369701,Ana,0,0,0,0,7.867052827942357,8.867052827942357,10.23989807502008,7.8352641397117875,0.0,12,6,2,EXCELENTE
941477,Ana,0,0,0,0,7.58287307613987,8.051380771580389,8.614365380699347,2.6464153501542658,0.0,15,3,1,EXCELENTE
574466,Ana,0,0,0,0,7.580207987422233,8.632640041925892,9.3,-1.0,0.0,12,5,2,EXCELENTE
296543,Ana,0,0,0,0,7.3507190316149185,7.63381268774328,8.16762537548656,2.312346409696461,0.0,9,5,3,EXCELENTE
968762,Ana,0,0,0,0,7.2895508207678255,7.680969262979891,8.846643031828153,7.346643031828152,0.0,4,5,3,EXCELENTE
157399,Ana,0,0,0,0,7.511621955823299,8.0116219558233,8.453512176706806,6.316219558232987,0.0,13,4,3,EXCELENTE
679873,Ana,0,0,0,0,7.3639145363409675,7.452598245613233,7.990820300748094,1.8868370927226523,0.0,14,4,2,EXCELENTE
431384,Ana,0,0,0,0,7.578263625080543,7.2,8.58694549967783,7.634790875241627,0.0,14,5,1,EXCELENTE
432744,Ana,0,0,0,0,8.09658848620197,7.89658848620197,9.111361559601686,7.822723119203378,0.0,4,5,2,EXCELENTE
917552,Ana,0,0,0,0,7.605027469605401,8.318594973947489,9.105027469605405,7.996487434868722,0.0,15,5,1,EXCELENTE
238939,Ana,0,0,0,0,7.190056547523325,7.690056547523325,6.964582671723679,5.468373678120828,0.0,8,1,3,EXCELENTE
169233,Ana,0,0,0,0,8.417285824366761,8.293828659493409,9.685185747310026,7.9617285824366775,0.0,15,6,1,EXCELENTE
848921,Ana,0,0,0,0,7.770855393412187,9.15142565568698,11.288279008080055,8.133686294595016,0.0,22,5,3,EXCELENTE
862987,Ana,0,0,0,0,7.266062587311622,8.053413073847521,8.47670653692376,-0.6098344934729889,0.0,7,3,3,EXCELENTE
146483,Ana,0,0,0,0,7.557234104185006,7.952978748782061,8.250425535540295,2.7676592989376214,0.0,16,5,1,EXCELENTE
818926,Ana,0,0,0,0,7.386204147277883,7.772408294555763,9.262041472778817,7.889633178223053,0.0,10,5,3,EXCELENTE
132515,Ana,0,0,0,0,7.24907856626347,8.436605237750898,9.690184286747307,7.719631426505388,0.0,9,6,1,EXCELENTE
999178,Ana,0,0,0,0,7.737933153406818,7.927598920440905,8.684498650551129,6.211974673396624,0.0,18,7,1,EXCELENTE
169842,Ana,0,0,0,0,7.8528677385107,8.117206431064204,9.711470954042804,8.005735477021402,0.0,12,6,1,EXCELENTE
751819,Ana,0,0,0,0,7.810711315530071,7.666066973295107,7.5821755291692225,7.501799080114682,0.0,17,5,1,EXCELENTE
362771,Ana,0,0,0,0,8.065813166304004,7.788604388768,7.594302194384,6.894302194384002,0.0,22,6,2,EXCELENTE
749745,Ana,0,0,0,0,7.685180831750021,7.9074095841249905,7.459276672999916,7.314819168249979,1.0,11,5,2,EXCELENTE
572679,Ana,0,0,0,0,7.545667653045466,8.26065285736348,8.88899112259081,2.6990798966827256,0.0,11,4,2,EXCELENTE
438071,Ana,0,0,0,0,7.872678137742379,8.479508603306781,10.483882085405105,8.604373482098321,1.0,15,6,2,EXCELENTE
196590,Ana,0,0,0,0,7.716833578937954,8.07525036840693,8.750500736813862,-1.0,0.0,7,3,2,EXCELENTE
606121,Ana,0,0,0,0,7.7361036173662265,8.0,9.235150214375722,3.643730841290264,0.0,17,5,1,EXCELENTE
933048,Ana,0,0,0,0,8.015158377780107,8.215158377780106,8.799509818523568,7.745965314816757,0.0,10,2,3,EXCELENTE
730223,Ana,0,0,0,0,7.5463801127230035,7.331900563615023,8.939140338169016,7.8782806763380275,0.0,13,4,1,EXCELENTE
623294,Ana,0,0,0,0,7.581661374195487,7.43079893227067,7.243259238736828,2.5522697775037146,0.0,8,4,2,EXCELENTE
306772,Ana,0,0,0,0,8.034189004076625,8.648716493885061,9.251283506114936,7.897432987770125,0.0,16,4,2,EXCELENTE
157175,Ana,0,0,0,0,7.529510769975524,8.02360861598042,8.381956920097902,5.775044912352451,0.0,14,5,2,EXCELENTE
412742,Ana,0,0,0,0,7.3286367736179425,7.613632263820581,8.114547094471769,7.013632263820582,0.0,8,5,3,EXCELENTE
730179,Ana,0,0,0,0,7.268647185514392,7.2858089818929885,9.579867425349814,7.094389880082288,0.0,6,3,2,EXCELENTE
855495,Ana,0,0,0,0,8.529168950027103,8.916290577304759,10.671216272776553,8.449642177521582,0.0,22,6,1,EXCELENTE
912212,Ana,0,0,0,0,7.273997200931473,7.784993002328679,7.693239853376586,7.076746151280774,0.0,11,5,3,EXCELENTE
745554,Ana,0,0,0,0,7.671492444975432,8.250223557414014,8.864253777512284,4.461571088544138,-1.0,9,2,3,EXCELENTE
929269,Ana,0,0,0,0,7.87611742514563,7.964176137718444,8.395530299417482,0.026950718737931645,0.0,7,5,3,EXCELENTE
941443,Ana,0,0,0,0,7.5888885976049885,8.033334207185035,8.644442988024945,2.911098294619528,0.0,15,3,1,EXCELENTE
450433,Ana,0,0,0,0,7.189249619944808,7.5264502280331165,6.880202128309082,-1.0,0.0,12,3,3,EXCELENTE
135679,Ana,0,0,0,0,6.853833391455072,7.246249564086964,8.569332868359428,7.038499825634786,0.0,5,5,1,EXCELENTE
702874,Ana,0,0,0,0,7.767453052798017,8.513208140794715,9.369812211192073,7.878302035198679,0.0,13,6,1,EXCELENTE
162801,Ana,0,0,0,0,7.345705098663468,7.4,8.451431633778844,7.14284183110578,0.0,14,5,3,EXCELENTE
160140,Ana,0,0,0,0,7.482125182242028,7.805312955605067,8.748311497668851,7.317874817757972,0.0,10,4,2,EXCELENTE
