MATRICULA,NOME,REPROVACOES_DE,REPROVACOES_EM,REPROVACOES_MF,REPROVACOES_GO,NOTA_DE,NOTA_EM,NOTA_MF,NOTA_GO,INGLES,H_AULA_PRES,TAREFAS_ONLINE,FALTAS,PERFIL
794007,Ana,0,0,0,0,8.084514601530193,7.596681700327898,8.593363400655797,-0.9081937090718677,0.0,10,5,1,EXCELENTE
878084,Ana,0,0,0,0,7.620335216037184,7.460446954716245,8.240111738679062,4.744581285841507,0.0,10,5,3,EXCELENTE
445003,Ana,0,0,0,0,7.76684385931975,8.181579921844305,8.307368031262278,-1.0,-0.9631598436886111,9,2,2,EXCELENTE
794099,Ana,0,0,0,0,8.053107807046603,7.631261461968931,8.646892192953397,-0.3591400296369027,0.0,11,6,1,EXCELENTE
362196,Ana,0,0,0,0,7.554862799087677,8.258353589052122,8.871569977191921,7.293765191789092,0.4513720091232315,5,3,2,EXCELENTE
829824,Ana,0,0,0,0,7.77934035410415,7.876042124624902,8.896701770520751,5.902610807061088,0.20659645895849565,9,5,2,EXCELENTE
994637,Ana,0,0,0,0,7.8,8.280436137343179,9.36401523129973,7.929955002394434,0.0,5,2,2,EXCELENTE
161822,Ana,0,0,0,0,7.224655258993612,6.898621035974447,8.77534474100639,7.301378964025554,0.0,14,5,3,EXCELENTE
885559,Ana,0,0,0,0,7.981498282643871,8.007491413219356,9.196481109082582,8.259477674370324,-1.0,5,6,1,EXCELENTE
766822,Ana,0,0,0,0,7.301109007789558,8.660887206231646,8.023992428042408,7.780998107010602,0.0,13,6,2,EXCELENTE
336475,Ana,0,0,0,0,8.208119764689572,7.916239529379147,8.504059882344787,7.228419176413506,-0.04059882344786503,10,6,2,EXCELENTE
547518,Ana,0,0,0,0,7.109230414861611,7.296923195046129,8.516926266245497,7.496923195046129,0.030768049538704823,4,5,2,EXCELENTE
998774,Ana,0,0,0,0,7.8128464500150345,8.377078700090204,9.246348375112754,2.8783329743309922,0.5642322500751694,16,7,1,EXCELENTE
620101,Ana,0,0,0,0,8.389928682706591,8.538849268170328,10.114388975438459,7.714388975438459,0.0,16,7,1,EXCELENTE
341142,Ana,0,0,0,0,7.730012037796908,8.004981943304637,8.5,7.52503009449227,0.6500601889845407,9,6,2,EXCELENTE
454518,Ana,0,0,0,0,7.698571273423444,8.418714146081099,9.378428400765788,6.187141460810993,0.0,7,3,4,EXCELENTE
398589,Ana,0,0,0,0,7.206544865276104,7.521765560315548,8.969558609921114,7.391324170236661,1.0,6,5,2,EXCELENTE
346005,Ana,0,0,0,0,7.683825519468241,7.89797818993353,9.49595637986706,7.8939345698005905,1.0,7,5,3,EXCELENTE
716999,Ana,0,0,0,0,8.080115849155195,8.605188254877193,8.885304104032386,7.920173773732793,-0.149855188556006,10,5,2,EXCELENTE
139873,Ana,0,0,0,0,7.310151817853154,8.08448090866834,7.933139090298715,7.622987272445561,0.0,7,5,1,EXCELENTE
107230,Ana,0,0,0,0,7.697009160757511,7.930429314424035,9.315214657212017,7.55461648936352,1.0,12,5,2,EXCELENTE
967653,Ana,0,0,0,0,7.220381066024211,7.527547633253026,9.18264289975908,7.517357100240921,0.0,5,5,3,EXCELENTE
243191,Ana,0,0,0,0,7.325959288995935,7.7,8.307674311967476,6.937020355502033,1.0,4,3,4,EXCELENTE
902190,Ana,0,0,0,0,7.317147607272118,7.737139294545911,9.382852392727882,3.071517636352219,-0.45713098181970413,11,5,3,EXCELENTE
406670,Ana,0,0,0,0,7.538786592218466,8.2,7.4327195533108,-1.0,1.0,10,5,4,EXCELENTE
138386,Ana,0,0,0,0,7.187164988503818,7.6466289701099255,8.142567002299236,7.359463981606108,-0.4256700229923648,5,5,2,EXCELENTE
773183,Ana,0,0,0,0,7.4348080631436755,7.953434330816911,8.7,7.3813737323267645,-0.9068686616338224,24,5,2,EXCELENTE
492077,Ana,0,0,0,0,7.00493022933669,7.304930229336691,8.655627935969786,5.959162752040285,0.9013954132661917,5,2,2,EXCELENTE
880328,Ana,0,0,0,0,7.341336115653248,7.088448154204331,8.147112038551082,0.9315935805943889,0.0,5,4,3,EXCELENTE
372410,Ana,0,0,0,0,7.108208762277111,7.8,8.49179123772289,-0.9073582543011707,0.9882731967469837,13,5,3,EXCELENTE
372345,Ana,0,0,0,0,7.8,8.517439604076507,8.73267148529946,7.330463762445905,0.7174396040765071,9,5,3,EXCELENTE
387874,Ana,0,0,0,0,7.6649529875672915,7.789252133976636,8.386448719614018,7.735047012432708,0.6214957320467259,10,3,4,EXCELENTE
521056,Ana,0,0,0,0,7.469646734982521,7.530353265017479,8.096467349825211,6.882119590104874,-0.6964673498252105,6,6,1,EXCELENTE
945201,Ana,0,0,0,0,6.611487181014348,7.122974362028695,7.150388283187949,0.3537729123170774,-0.15926740144906792,6,5,3,EXCELENTE
583444,Ana,0,0,0,0,7.841031816525227,8.364946972457954,9.258148477117727,7.947010605508409,0.5298939449159089,14,6,1,EXCELENTE
886823,Ana,0,0,0,0,7.5348992067568785,8.006979841351376,9.027919365405502,7.569798413513757,-0.06979841351375715,21,7,2,EXCELENTE
201618,Ana,0,0,0,0,7.695830411515777,8.260423971210557,8.804169588484223,7.612508765452668,-0.5208479424211134,11,3,2,EXCELENTE
146482,Ana,0,0,0,0,7.710135328841937,8.146696739742653,7.226877178198569,5.132130410293896,0.0,12,5,2,EXCELENTE
448649,Ana,0,0,0,0,7.616062787986185,7.952728042818654,8.626364021409326,-1.0,0.0,17,4,1,EXCELENTE
961705,Ana,0,0,0,0,7.434596745056417,7.32685473187353,8.750080771422192,6.803790235169251,-0.8846775164786096,21,7,2,EXCELENTE
972866,Ana,0,0,0,0,7.698777884705425,8.032925961568475,8.949694471176356,6.241139664114332,1.0,5,5,2,EXCELENTE
794797,Ana,0,0,0,0,7.445226678242315,7.79460004340868,8.967213382529836,7.213693330439422,0.13693330439421325,23,6,1,EXCELENTE
361795,Ana,0,0,0,0,7.576987414418972,7.773221682442687,7.884937072094861,6.973221682442687,1.0,0,2,2,EXCELENTE
884797,Ana,0,0,0,0,8.016502029218545,8.113201623374835,9.416502029218545,8.513201623374835,-1.0,5,6,1,EXCELENTE
161129,Ana,0,0,0,0,7.255522385632462,7.511044771264925,8.5,6.770447766857588,0.0,14,5,3,EXCELENTE
869513,Ana,0,0,0,0,7.303360360547779,8.034453453515926,8.651680180273889,7.0827732732420365,0.1722672675796314,16,2,1,EXCELENTE
902544,Ana,0,0,0,0,7.471352677189464,7.628647322810536,8.684348189410358,4.351450789209824,0.2864732281053567,14,6,3,EXCELENTE
422726,Ana,0,0,0,0,7.776395754567008,7.966307429507736,6.805583018268032,0.5279150913401613,-0.8090106135824798,12,5,2,EXCELENTE
553277,Ana,0,0,0,0,7.031248939334009,6.646091761251267,7.732812234833502,7.7,-0.6718776516649778,4,2,2,EXCELENTE
880257,Ana,0,0,0,0,7.562604386607413,7.552687895893343,8.897729650536307,4.511586676432677,0.725208773214826,11,5,1,EXCELENTE
622889,Ana,0,0,0,0,7.485945381449434,7.7578361443483015,8.853690494880126,4.020525299134718,0.38018206183521996,16,4,2,EXCELENTE
521875,Ana,0,0,0,0,7.4093588954094205,7.6,7.334487732134062,7.30935889540942,0.0,6,5,3,EXCELENTE
200245,Ana,0,0,0,0,7.487050931509202,8.069423602736196,8.682372671226995,-1.0,0.0,5,5,2,EXCELENTE
533884,Ana,0,0,0,0,7.679256122071388,8.137035076294618,7.825929847410764,7.5792561220713885,0.4740701525892361,11,5,3,EXCELENTE
651731,Ana,0,0,0,0,7.878221929820436,8.068148391816303,9.224592251457176,7.414518713453043,0.0,14,6,1,EXCELENTE
915603,Ana,0,0,0,0,7.762663891199856,8.838647238398991,9.450655564799423,7.949344435200576,0.3733610880014403,12,5,2,EXCELENTE
731798,Ana,0,0,0,0,7.634272263881561,8.29143193402961,8.39143193402961,7.825704197911171,0.0,17,5,1,EXCELENTE
365667,Ana,0,0,0,0,7.9,8.607747775152214,9.850180269244694,7.78081083136416,0.7306305621194662,7,6,2,EXCELENTE
520885,Ana,0,0,0,0,7.739491176807008,7.79936397100876,8.340127205798249,7.777710295631537,-0.40127205798247945,11,5,1,EXCELENTE
640684,Ana,0,0,0,0,8.14517638871782,8.209647222564358,8.950764931025994,7.541117708461634,0.0,13,1,2,EXCELENTE
602259,Ana,0,0,0,0,7.9611263878776315,8.240750925251755,9.201877313129387,2.3840428384002097,-0.3981226868706129,10,5,1,EXCELENTE
903410,Ana,0,0,0,0,7.111702760060746,7.892198159959503,9.514179759554526,-1.0,-0.9219815995950247,4,3,3,EXCELENTE
166502,Ana,0,0,0,0,8.231241469235385,8.51874878131934,9.556246343958023,7.756246343958022,0.0,15,6,1,EXCELENTE
919008,Ana,0,0,0,0,7.626413197476543,8.252826394953086,8.795272586120984,8.126413197476543,0.6320659873827132,12,5,1,EXCELENTE
146308,Ana,0,0,0,0,7.8446129382554695,8.530766172819336,9.484597036916018,7.689225876510938,-0.8615323456386723,14,5,2,EXCELENTE
946228,Ana,0,0,0,0,6.816796457093533,7.146397244406081,7.574391339561968,2.1679645709353252,0.0,6,5,3,EXCELENTE
295067,Ana,0,0,0,0,7.529937990724667,8.701913187014535,10.149689953623339,8.247776766608805,0.8598759814493357,11,5,1,EXCELENTE
963683,Ana,0,0,0,0,7.692869803848007,8.273855947442692,7.630897516658638,7.5786094115440195,-0.02376732050664454,11,7,2,EXCELENTE
229059,Ana,0,0,0,0,7.720702473440498,7.796487632797513,9.344917314083482,0.8218176627637712,-0.792975265595026,24,6,3,EXCELENTE
351881,Ana,0,0,0,0,7.524455527357371,8.118341645518028,8.639740231955727,6.8336263501163845,0.9694305908032864,6,3,2,EXCELENTE
730100,Ana,0,0,0,0,7.436393119701739,7.5590982799254345,8.813687959478044,7.913687959478043,-0.40901720074565173,10,2,3,EXCELENTE
284683,Ana,0,0,0,0,7.791136497010592,7.591136497010591,8.182272994021181,7.3367047455158865,0.15189416168431835,15,5,2,EXCELENTE
296489,Ana,0,0,0,0,7.8067801452725005,8.248586279273333,9.397172558546664,7.810732849091665,0.3107328490916653,9,4,5,EXCELENTE
930618,Ana,0,0,0,0,6.954586306270377,7.751689691783823,9.201448307243277,6.7531379990271,0.0048276908109228245,7,4,2,EXCELENTE
135500,Ana,0,0,0,0,7.506145020464688,7.646024640571924,8.806145020464688,7.459518480428943,-0.5337345996425475,5,5,1,EXCELENTE
296092,Ana,0,0,0,0,7.166112283155072,7.566112283155071,7.907640353943839,0.7649430085226347,0.5847192921123212,12,6,1,EXCELENTE
202949,Ana,0,0,0,0,7.616455090335751,8.471203591912435,8.904113772583939,7.891772454832124,-0.958862274160622,7,2,2,EXCELENTE
897759,Ana,0,0,0,0,7.216710702154961,7.516710702154961,9.31591806336567,7.566578595690078,0.0,8,5,3,EXCELENTE
984936,Ana,0,0,0,0,8.291412592320036,7.9950929098971635,9.585278729691488,8.18282518464007,0.012267725257092188,10,5,2,EXCELENTE
386342,Ana,0,0,0,0,7.462584067500465,7.625033627000186,8.424899118999441,7.9123823054993485,0.8748318649990693,9,2,4,EXCELENTE
797071,Ana,0,0,0,0,7.351327455064293,8.148672544935705,8.753982365192881,1.1044256576360496,-0.7433627246785306,13,6,2,EXCELENTE
934304,Ana,0,0,0,0,7.409890202104767,7.647912161683814,8.090109797895233,7.28593412126286,0.0,12,5,1,EXCELENTE
130938,Ana,0,0,0,0,6.85337962447442,8.221057104779844,9.544367292542635,7.5,0.25563270745736644,9,6,1,EXCELENTE
679977,Ana,0,0,0,0,7.617358188502904,8.019009320688589,10.179339547125727,7.436367509191493,0.0,14,6,1,EXCELENTE
390004,Ana,0,0,0,0,7.8,8.183450386854494,8.070862596713622,0.20920223638462598,0.0,6,5,2,EXCELENTE
647109,Ana,0,0,0,0,7.785135148355226,7.444594554934322,10.214189354440325,7.6,-0.9256757417761301,24,6,1,EXCELENTE
688555,Ana,0,0,0,0,7.6636478446668095,8.29693908088851,8.204528232999786,7.6121173851110635,0.0,8,3,2,EXCELENTE
161236,Ana,0,0,0,0,7.3678785046788775,7.567878504678877,9.08757476637607,7.319696261697193,0.8393925233943863,14,5,1,EXCELENTE
744548,Ana,0,0,0,0,7.572902221591506,7.962063110228108,8.791608886366024,7.467482665909808,-1.0,5,0,3,EXCELENTE
231550,Ana,0,0,0,0,7.8399634855629134,7.550091286092718,9.130018257218543,-1.0,-0.30018257218543454,17,5,4,EXCELENTE
903418,Ana,0,0,0,0,7.112634579085684,7.891576947276211,9.507346420038312,-1.0,-0.9157694727621017,4,3,3,EXCELENTE
554370,Ana,0,0,0,0,7.744878950979061,7.967318426468591,8.225372394598187,7.7897579019581205,0.8878026225523493,4,0,1,EXCELENTE
835650,Ana,0,0,0,0,7.525383998078678,8.066083635490308,8.666083635490308,6.736988349139117,0.0,20,6,1,EXCELENTE
535325,Ana,0,0,0,0,7.341116298207481,7.602790745518703,8.713953727593516,7.761674447311222,0.0,10,4,2,EXCELENTE
122082,Ana,0,0,0,0,7.828351728368624,7.79271983023039,7.936016373493143,5.51914918182447,0.7854396604607794,7,4,3,EXCELENTE
314200,Ana,0,0,0,0,7.8334136521785895,7.500144573921461,8.90014457392146,1.7320161042711293,-0.3331726956428206,10,5,2,EXCELENTE
146229,Ana,0,0,0,0,7.559256552813124,8.31604712734427,9.417280116485259,7.459256552813123,-0.4320942546885391,15,5,2,EXCELENTE
975381,Ana,0,0,0,0,7.528819978016827,7.957639956033654,8.126637133435782,7.782094244888393,0.24454288854738981,19,6,1,EXCELENTE
527436,Ana,0,0,0,0,7.9203649649792345,8.060052137854177,9.419843586437471,4.344640269021703,0.0,24,6,2,EXCELENTE
868940,Ana,0,0,0,0,7.769037077996446,8.192259269499111,8.869037077996445,6.380741559928915,0.9225926949911144,22,6,1,EXCELENTE
550667,Ana,0,0,0,0,6.995752542381331,8.02779322048264,8.466020339050655,6.933979660949347,-0.04247457618668249,6,3,3,EXCELENTE
293337,Ana,0,0,0,0,7.442548485450342,7.592871721785953,9.397839398152392,7.55529091270205,0.47516161816780556,10,5,2,EXCELENTE
568149,Ana,0,0,0,0,7.654748902783885,7.82849341670331,9.4949780556777,7.42849341670331,0.0,11,4,1,EXCELENTE
792710,Ana,0,0,0,0,7.248384700753243,7.056442627824662,8.130634978201282,7.262903824811689,0.6290382481168922,18,5,1,EXCELENTE
482900,Ana,0,0,0,0,7.4851624517545945,7.359350192981621,8.474187741227027,6.068483495631368,-0.14837548245405208,10,4,7,EXCELENTE
869504,Ana,0,0,0,0,7.366257006951177,8.055419002317059,8.683128503475588,7.07229049884147,0.2770950115852946,17,3,1,EXCELENTE
636829,Ana,0,0,0,0,8.051366339059108,8.016514851215655,10.270613868392982,7.75136633905911,-0.16514851215654558,11,6,1,EXCELENTE
333976,Ana,0,0,0,0,7.307953253084919,7.656062329220108,6.687875341559784,7.443937670779892,0.0,14,7,1,EXCELENTE
587808,Ana,0,0,0,0,7.9,8.632527978435164,9.81476135669524,7.847289335130403,-0.5271066486959698,8,4,4,EXCELENTE
667191,Ana,0,0,0,0,8.016071006120017,9.110968723902886,9.832142012240034,8.790559595034352,0.2627557055428321,23,5,1,EXCELENTE
963828,Ana,0,0,0,0,7.663117561532313,8.201646830752836,7.772118046182539,7.5877058538441045,0.0,11,6,2,EXCELENTE
493331,Ana,0,0,0,0,7.670582927892528,8.160777237190036,9.511748783677582,7.607184824793358,0.2679620619833949,10,5,1,EXCELENTE
143732,Ana,0,0,0,0,7.943241477307196,8.551349837691882,8.637842126539667,8.686482954614393,-1.0,9,5,2,EXCELENTE
621008,Ana,0,0,0,0,8.070531388862216,8.361406327145675,9.865968858003946,7.465968858003945,0.0,19,7,1,EXCELENTE
490765,Ana,0,0,0,0,7.277727046575871,7.855636725478607,8.911090818630349,-1.0,-0.11090818630348376,3,5,3,EXCELENTE
876370,Ana,0,0,0,0,7.704136021555216,7.7,8.827251881446312,7.343795967667176,0.0,17,5,2,EXCELENTE
927332,Ana,0,0,0,0,7.4389601190100985,7.667370014876262,9.002110044628786,7.632629985123738,-0.673700148762623,8,6,2,EXCELENTE
556314,Ana,0,0,0,0,7.280750266699255,7.6788745999511185,8.5558735331541,-1.0,-0.5962486665037278,11,2,2,EXCELENTE
211865,Ana,0,0,0,0,7.277119446560093,8.074293517813302,9.445761106879814,7.679945375306883,0.0,15,5,1,EXCELENTE
162266,Ana,0,0,0,0,7.281466662381115,7.807333311905575,8.785133318333902,7.103666655952788,0.0,13,6,3,EXCELENTE
111556,Ana,0,0,0,0,7.900074907646814,8.650187269117035,9.625131088381925,7.8501872691170345,0.7501872691170348,17,3,2,EXCELENTE
521130,Ana,0,0,0,0,7.785941361586813,7.90875308926945,8.094694450856263,8.22625926780835,0.0,13,5,2,EXCELENTE
869532,Ana,0,0,0,0,7.199429935130587,7.999429935130586,8.599524945942155,7.0995249459421546,0.0009501081156896296,14,2,2,EXCELENTE
598562,Ana,0,0,0,0,7.8093578260383705,8.080383675849577,8.2505088535871,-1.0,-0.35512924905602605,7,4,2,EXCELENTE
389303,Ana,0,0,0,0,7.97059099109162,8.002943243318715,8.178431831848602,7.246079579621508,0.0,15,4,2,EXCELENTE
806170,Ana,0,0,0,0,7.413217976518992,7.926435953037985,9.488650564572772,7.086782023481008,0.0,24,7,1,EXCELENTE
637573,Ana,0,0,0,0,7.776575661765475,8.665756617654749,9.525210588247598,7.659453970592849,0.0,11,1,2,EXCELENTE
120935,Ana,0,0,0,0,7.884103231013141,7.923179353797372,7.792717415189488,7.334769030696058,0.8841032310131404,7,5,2,EXCELENTE
123045,Ana,0,0,0,0,8.0,7.821109286046692,8.331125711626466,7.418336070929962,0.6055464302334583,8,5,2,EXCELENTE
119882,Ana,0,0,0,0,7.7,7.930201487038305,8.748992564808479,7.1416118963064354,1.0,9,4,3,EXCELENTE
638544,Ana,0,0,0,0,7.798947709439665,8.889477094396659,9.883163351034653,7.793686256637995,0.0,11,0,2,EXCELENTE
657334,Ana,0,0,0,0,7.823587367566977,8.038206316216511,9.319103158108257,7.689865260809185,-0.1910315810825597,14,5,2,EXCELENTE
211739,Ana,0,0,0,0,7.297933192597872,7.659300633309576,8.914467651814896,6.863434248113833,0.4896659629893594,11,5,2,EXCELENTE
240561,Ana,0,0,0,0,7.345203507397986,7.787122104438792,7.3,6.9419185970408055,0.7095929852040268,3,1,4,EXCELENTE
702383,Ana,0,0,0,0,7.775523028390837,8.532688328074803,9.29806498422441,7.838807570977094,0.061192429022906114,12,5,1,EXCELENTE
986145,Ana,0,0,0,0,7.443003126862768,7.619112500827897,7.314675004967381,7.343003126862768,0.9522187479302577,11,5,2,EXCELENTE
821136,Ana,0,0,0,0,7.5892923782484045,7.744646189124202,8.303569207250531,7.441076981873671,-0.4821539637473413,2,5,3,EXCELENTE
266004,Ana,0,0,0,0,7.679976640759411,8.16984816493617,8.859836485315874,7.3599532815188216,0.8998832037970526,12,5,2,EXCELENTE
431276,Ana,0,0,0,0,8.086397345014603,7.589117876011683,7.916323185982476,7.310882123988317,0.9727946900292069,10,6,1,EXCELENTE
517991,Ana,0,0,0,0,7.173026284790892,7.336513142395446,7.092105139163569,6.7,0.08991238403035973,10,5,1,EXCELENTE
133208,Ana,0,0,0,0,7.714814349072231,8.46765428993815,9.597037130185553,7.905925739628892,0.0,8,6,1,EXCELENTE
802373,Ana,0,0,0,0,8.260071021392324,8.180035510696161,9.319964489303839,-0.6725823754170461,0.9600710213923228,9,5,3,EXCELENTE
131351,Ana,0,0,0,0,6.908007460588111,8.41733395504901,9.574658584362881,7.534667910098018,0.0,10,6,1,EXCELENTE
898111,Ana,0,0,0,0,7.238665738486917,7.693328692434585,8.749353753287824,7.484002784539248,0.0,9,5,2,EXCELENTE
436987,Ana,0,0,0,0,7.645249115519913,7.880996462079652,8.382126326720131,6.945249115519913,0.0,8,5,2,EXCELENTE
846346,Ana,0,0,0,0,7.509412836639292,7.73765134655717,8.790587163360708,-0.21873455893872717,0.9058716336070756,3,2,3,EXCELENTE
290980,Ana,0,0,0,0,7.446886698546724,7.332357958431436,8.497924465697816,7.581320191280343,0.4896223284890797,12,4,2,EXCELENTE
556376,Ana,0,0,0,0,7.292356373687741,7.661465439468389,8.492039944717428,-1.0,-0.5382181315612978,12,2,2,EXCELENTE
787991,Ana,0,0,0,0,7.6500650184899746,7.94180754006161,8.80851755238826,8.183355006163325,-0.16644993836675348,8,3,3,EXCELENTE
555656,Ana,0,0,0,0,7.371593034105749,7.907245646316094,9.343186068211498,1.1020146677954297,-0.7855087073678133,7,0,2,EXCELENTE
333078,Ana,0,0,0,0,8.213343363930559,8.222226401637734,8.257796167206022,7.8066716819652795,-0.8444528032754648,11,5,1,EXCELENTE
237825,Ana,0,0,0,0,7.814930657406255,8.22986131481251,9.019010034726543,0.616317509281153,0.0,18,5,3,EXCELENTE
830026,Ana,0,0,0,0,7.975385532609176,8.43846383152294,9.087692766304588,7.963078298913764,-0.87692766304588,8,0,2,EXCELENTE
120341,Ana,0,0,0,0,7.882784209966176,7.9,8.168863160135297,7.143712279954901,1.0,8,5,2,EXCELENTE
583271,Ana,0,0,0,0,8.019872655330289,8.159617965990869,9.741655480706239,7.860891412687975,-0.19872655330289324,15,6,2,EXCELENTE
198818,Ana,0,0,0,0,7.596564498261341,7.905153252607988,8.408588754346646,-1.0,0.0,12,5,2,EXCELENTE
669408,Ana,0,0,0,0,7.440575306149177,8.3,8.829712346925412,7.21597285695576,0.4057530614917704,18,2,1,EXCELENTE
582931,Ana,0,0,0,0,7.974269964443575,8.1,9.922809893330726,7.974269964443575,-0.25730035556424935,15,6,2,EXCELENTE
730739,Ana,0,0,0,0,7.587506105629743,7.292513432385433,8.712493894370258,7.687506105629742,0.0,14,6,1,EXCELENTE
431888,Ana,0,0,0,0,7.591057539453457,7.208942460546543,8.508942460546542,7.619517855081117,0.0,16,5,1,EXCELENTE
133265,Ana,0,0,0,0,7.311980773939473,8.196006408686841,8.100053405723685,7.22800854491579,0.0,8,5,2,EXCELENTE
247372,Ana,0,0,0,0,7.588579881683027,7.788579881683027,8.78919526643477,7.51944378702945,0.5771597633660552,15,2,5,EXCELENTE
431447,Ana,0,0,0,0,7.590563336236626,7.205897914852109,8.50589791485211,7.597376281573302,0.0,16,5,1,EXCELENTE
490580,Ana,0,0,0,0,7.375888471660752,7.848933834007098,7.973045362346345,4.638327074911285,0.2482230566784953,6,5,2,EXCELENTE
347495,Ana,0,0,0,0,7.352754257827689,7.7893714518102595,6.468502838551792,-1.0,-0.157485807241037,3,3,2,EXCELENTE
986817,Ana,0,0,0,0,8.200346000055125,8.332179999816248,9.533564000036751,8.00069200011025,0.0,12,6,1,EXCELENTE
157766,Ana,0,0,0,0,7.535076748263906,8.035076748263906,8.359693006944374,6.550767482639066,-0.3507674826390659,11,4,3,EXCELENTE
934413,Ana,0,0,0,0,7.249560519243629,7.5196484153949035,8.250439480756372,7.189736311546177,0.0,12,5,1,EXCELENTE
133149,Ana,0,0,0,0,6.756022231474221,7.979833263943346,9.351822148206235,7.331933305577338,-0.28011115737110315,8,6,1,EXCELENTE
744736,Ana,0,0,0,0,7.616695745144765,8.05843510800668,8.891652127427617,6.790430831347461,-1.0,6,0,3,EXCELENTE
658443,Ana,0,0,0,0,7.668533027174873,8.115733486412564,9.357866743206282,7.2634658247309,-0.5786674320628187,18,6,2,EXCELENTE
234827,Ana,0,0,0,0,7.542040585291501,7.578979707354249,10.084388390448373,5.801228879461488,0.0,5,5,4,EXCELENTE
717388,Ana,0,0,0,0,8.06699338442067,8.567238422736175,9.399509923368994,7.833986768841342,0.0,9,5,3,EXCELENTE
932613,Ana,0,0,0,0,6.985028645582872,7.7629052904779,9.833185032657457,7.292403097284529,-0.4815638707458567,9,5,3,EXCELENTE
275392,Ana,0,0,0,0,7.879045594294326,8.389522797147164,8.484750768618794,7.6,0.05238601426418499,22,6,1,EXCELENTE
211927,Ana,0,0,0,0,7.282795067816428,7.727422194826072,9.020434525285001,6.961832059193217,0.41397533908214135,11,5,2,EXCELENTE
432612,Ana,0,0,0,0,8.178574332348612,7.978574332348613,9.178574332348612,8.064277002954162,0.0,4,4,2,EXCELENTE
702655,Ana,0,0,0,0,7.476795672679764,7.730387018039293,7.694473564444004,0.9955721495402574,0.7679567267976445,11,4,4,EXCELENTE
886328,Ana,0,0,0,0,7.253001371951442,8.392223746612714,8.592223746612714,7.4745566226289,0.21555250677457272,9,1,3,EXCELENTE
888282,Ana,0,0,0,0,7.796705649959841,7.703294350040159,8.48076511257028,7.27747076253012,-0.7417641248996009,11,4,1,EXCELENTE
933953,Ana,0,0,0,0,7.519087241406768,7.7667013362309225,9.604875819044459,7.7810167672859984,0.0,12,5,2,EXCELENTE
548731,Ana,0,0,0,0,7.787501830650502,7.4375003661301005,7.981248352414548,1.6562344394707278,0.0,17,5,2,EXCELENTE
408955,Ana,0,0,0,0,7.7003819936305415,8.300190996815271,7.801145980891626,3.4084038598719175,0.4990450159236457,11,2,3,EXCELENTE
510362,Ana,0,0,0,0,7.364733807389273,7.739211032101788,7.4647338073892735,6.921577935796424,0.6078896789821224,8,4,3,EXCELENTE
518553,Ana,0,0,0,0,7.386767610514889,7.273535221029779,8.966161947425553,6.586767610514889,-0.4338380525744483,4,5,2,EXCELENTE
550048,Ana,0,0,0,0,7.017398322853333,7.9608134171733305,8.517398322853333,7.004389937120002,0.0,6,4,3,EXCELENTE
945394,Ana,0,0,0,0,6.614643770807147,6.989167377294448,7.080240328639692,0.1464377080714696,0.0,5,5,3,EXCELENTE
227221,Ana,0,0,0,0,7.8,7.726884918643741,9.703869048813756,7.996130951186244,0.0,21,6,1,EXCELENTE
249435,Ana,0,0,0,0,7.702811831582456,7.805623663164911,8.253424800066659,7.997188168417544,0.028118315824557705,5,1,4,EXCELENTE
502623,Ana,0,0,0,0,7.490666732626397,7.927111155084265,8.490666732626398,4.40222409108125,-0.36444422457867653,16,5,1,EXCELENTE
611253,Ana,0,0,0,0,7.9,8.155840578451954,9.155840578451954,3.690608589964265,0.5584057845195554,12,6,1,EXCELENTE
265825,Ana,0,0,0,0,7.567560055297286,7.287130235013466,8.140480442378289,5.648798894054278,-0.16890013824321526,18,7,2,EXCELENTE
177661,Ana,0,0,0,0,7.653590746140003,7.807181492280005,9.443088953680029,-1.0,0.4640925385999757,15,5,2,EXCELENTE
247195,Ana,0,0,0,0,7.607869571570755,7.431478286283023,8.107869571570756,6.618043573561335,0.9213042842924427,14,5,2,EXCELENTE
408377,Ana,0,0,0,0,7.332115632020865,7.612404712073027,8.207306207874812,6.051143455123675,-0.6788436797913511,12,5,2,EXCELENTE
296813,Ana,0,0,0,0,7.9,8.05209746223915,8.95209746223915,5.285857854836146,0.0,6,4,6,EXCELENTE
385860,Ana,0,0,0,0,7.4,8.155000620613835,8.420714197055167,7.603570985275832,0.20714197055166483,11,4,2,EXCELENTE
624819,Ana,0,0,0,0,7.715317058408819,8.169073136287242,8.422975587613227,4.814438817723458,0.30780490265196936,8,3,3,EXCELENTE
488387,Ana,0,0,0,0,7.488278089472828,8.028734394737318,8.745746878947463,3.3402496842029077,-0.08506242105072692,6,4,3,EXCELENTE
503911,Ana,0,0,0,0,7.561161968207554,7.638838031792446,9.473802836226376,7.459225354528297,0.20387322735851476,14,5,2,EXCELENTE
731398,Ana,0,0,0,0,7.539788326312076,7.577459915744912,8.640846694751696,7.679576652624152,0.0,14,5,1,EXCELENTE
798467,Ana,0,0,0,0,7.82886729394713,8.362728398137579,9.495006189756682,2.8647994557674914,-1.0,7,5,2,EXCELENTE
623504,Ana,0,0,0,0,7.52559588190458,8.02559588190458,9.57440411809542,7.769637062858779,0.0,15,7,1,EXCELENTE
200838,Ana,0,0,0,0,7.861923911578102,7.834519022105475,8.792885867367152,4.6968450768237116,0.0,9,3,2,EXCELENTE
